C1,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,default_payment_next_month.0,default_payment_next_month.1
7309,7309,150000,2,1,2,30,-1,-1,-1,0,0,-1,7015,0,6700,6700,7427,13583,0,6700,0,727,13583,4973,0,0.99958843,0.00041159926
7310,7310,230000,1,2,2,46,1,-1,-1,-1,-1,-1,378,907,1599,378,756,0,907,1599,378,756,0,754,0,0.9991517,0.00084831676
7311,7311,90000,2,2,2,23,2,3,3,2,2,2,82623,86621,84369,82117,84395,85739,5900,0,0,3600,2900,3500,0,0.9989081,0.0010918754
7312,7312,80000,2,2,3,30,0,0,0,0,0,0,11976,10010,10982,11325,11569,10303,1185,1157,500,400,500,5000,0,0.999161,0.0008389681
7313,7313,700000,1,1,2,35,-1,0,-1,0,0,0,8277,18282,130130,105055,70896,41509,17599,130370,3381,145,4639,12235,0,0.9994965,0.00050346897
7314,7314,30000,2,2,2,22,0,0,0,0,0,-2,27447,28623,28700,29300,0,0,1923,1000,600,0,0,0,0,0.9993512,0.0006488131
7315,7315,90000,2,1,1,28,-1,0,0,0,0,0,12759,10941,10420,14420,9855,9097,5000,6000,4000,5000,3500,5000,0,0.9994998,0.0005002288
7316,7316,200000,1,2,2,44,-1,-1,-1,-1,-1,-1,310,2226,1230,3393,1340,3416,2306,1234,3510,1344,3426,6324,0,0.99952024,0.00047977103
7317,7317,230000,1,2,1,50,0,0,0,0,0,0,94314,96269,56058,57174,58371,59561,4082,1990,2003,2074,2115,2094,0,0.99947196,0.00052805745
7318,7318,100000,1,1,2,54,0,0,0,0,0,0,99932,42389,41842,40291,40556,40534,1712,1639,1418,1618,1529,1414,0,0.99946254,0.0005374723
7319,7319,360000,2,1,2,28,0,0,0,0,0,0,152072,151168,153306,144485,145601,140336,5708,6059,5009,5021,5027,100017,0,0.9995737,0.000426319
7320,7320,500000,1,1,1,43,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999603,0.00039704522
7321,7321,240000,2,2,2,42,-1,-1,-1,-1,-1,-1,3328,164327,10690,4772,1294,2147,164820,11728,7738,1297,2153,2073,0,0.99929506,0.0007049684
7322,7322,360000,1,1,2,28,0,0,0,0,0,0,78398,86955,127146,103273,91933,108163,25126,60259,27208,31262,90114,30463,0,0.99915135,0.0008486543
7323,7323,360000,1,2,1,30,2,2,2,2,2,-2,2500,2500,2500,2500,0,0,0,0,0,0,0,0,0,0.99915683,0.00084318605
7324,7324,320000,1,1,1,43,0,0,0,0,0,0,110032,110045,112393,111541,114934,118228,4028,4000,5000,5000,5000,5000,0,0.99950504,0.000494952
7325,7325,50000,2,2,1,40,0,0,0,0,-1,-1,21696,8987,9604,9800,500,0,1383,1000,196,500,0,0,0,0.99939144,0.0006085856
7326,7326,140000,2,2,2,31,0,0,0,0,0,0,50822,52468,52238,53368,56488,58542,2473,2000,2000,4000,3000,2000,0,0.99951005,0.000489943
7327,7327,360000,2,2,1,30,0,0,-1,-1,-1,-1,6419,5290,1330,2255,4164,0,1067,1341,2255,4164,0,211,0,0.9995689,0.00043112304
7328,7328,180000,2,1,2,27,-1,-1,-1,-1,-1,-1,641,1812,5307,28004,957,0,1812,5347,28004,957,0,455,0,0.99953407,0.00046594356
7329,7329,330000,2,1,1,40,-2,-2,-2,-1,-1,0,2573,1800,-910,-1878,252686,72401,1800,0,594,256662,3000,4944,0,0.99926746,0.00073256687
7330,7330,140000,2,1,2,24,0,0,2,2,-2,-2,6265,7300,1934,0,0,0,2198,5,0,0,0,0,0,0.9992575,0.0007424845
7331,7331,360000,2,1,1,27,-2,-2,-2,-2,-2,-2,2459,944,2037,989,2885,989,955,2043,992,2903,992,3153,0,0.9995818,0.00041820743
7332,7332,150000,2,1,2,27,2,2,2,2,0,0,15475,18212,18617,18020,18726,19414,3000,1000,0,1000,1000,1000,0,0.9990587,0.00094126264
7333,7333,220000,2,3,2,29,0,0,0,0,0,0,14246,15601,17140,14131,15424,17345,2601,2140,2131,3424,2345,3385,0,0.9995092,0.0004907954
7334,7334,260000,1,3,2,31,0,0,0,0,0,0,257920,256117,232981,202190,202800,202490,10036,8185,6715,7033,6728,6882,0,0.9995093,0.000490732
7335,7335,30000,2,3,1,54,0,0,0,0,2,2,17708,18734,19442,20741,21162,20671,1615,1323,1622,900,0,765,0,0.9991539,0.00084611046
7336,7336,580000,1,1,2,31,-1,-1,-1,-1,-1,-1,2507,2174,6527,1818,2227,2666,2190,6558,1825,2236,2678,1707,0,0.9994583,0.00054168754
7337,7337,50000,1,2,2,25,0,-1,-1,-1,-1,-1,1582,300,591,441,741,441,300,591,441,741,441,291,0,0.9995926,0.00040739152
7338,7338,230000,2,1,1,36,-1,-1,2,-1,-1,-1,878,9567,3074,3660,3790,6006,9574,0,3660,3790,6006,5647,0,0.9995046,0.00049534586
7339,7339,20000,1,2,1,39,2,0,0,0,0,0,20264,20328,19299,19928,20204,20398,1500,1500,900,700,1480,0,0,0.9993983,0.0006017321
7340,7340,110000,1,3,1,35,2,0,0,0,2,2,67591,69773,71886,76767,78462,79890,3200,3200,6000,3000,2800,3200,0,0.99940544,0.0005945321
7341,7341,240000,2,1,2,28,0,0,0,0,0,0,168068,168685,94520,14422,12552,20550,6042,3558,1000,600,10550,9000,0,0.99959654,0.00040348983
7342,7342,50000,2,2,1,34,0,0,0,0,0,0,49940,50761,49009,14275,17251,15077,2128,1344,505,5585,556,563,0,0.999474,0.0005260399
7343,7343,20000,2,1,3,51,-1,-1,-1,-1,-1,-1,3680,0,543,780,2500,0,0,543,780,2500,0,0,0,0.9996067,0.00039326018
7344,7344,190000,2,3,1,42,0,0,0,0,0,0,113516,116157,115639,115849,118313,119973,6000,5581,4237,4423,5000,8888,0,0.9992931,0.0007069201
7345,7345,100000,2,3,2,50,0,0,2,0,0,0,84027,88734,86369,89994,89681,89849,7500,0,5001,3390,4000,10000,0,0.99957377,0.0004262408
7346,7346,500000,1,2,1,34,-2,-2,-2,-2,-2,-1,13010,5016,-32,6443,0,265,5041,0,6475,0,265,5099,0,0.9995723,0.00042774517
7347,7347,170000,2,1,1,40,-1,-1,-1,-1,-1,-1,511,997,2446,720,236,210,1001,2446,720,236,210,52,0,0.9994257,0.0005742616
7348,7348,150000,2,2,2,23,0,0,0,0,0,0,7795,13821,6640,5831,10514,5432,7000,1000,1070,6000,2432,116,0,0.9995217,0.0004783034
7349,7349,30000,1,2,1,48,0,0,0,0,0,0,46780,38099,38600,29400,30000,0,1899,1400,1188,600,0,0,0,0.99953127,0.00046875217
7350,7350,80000,1,2,2,41,2,0,0,0,0,0,80140,80627,80668,49233,48737,48280,3253,3211,1691,1721,1800,1576,1,0.9992783,0.0007217086
7351,7351,340000,2,3,1,49,-2,-1,-1,-1,-2,-2,20452,18816,24010,5320,16612,21373,18832,24099,5320,16612,21373,44729,0,0.9992953,0.000704735
7352,7352,210000,2,2,2,30,0,0,2,2,2,0,89670,94043,85022,90779,84209,70162,7500,103,10000,0,3000,2000,0,0.9995533,0.00044664988
7353,7353,30000,2,1,2,23,0,0,0,0,0,0,28239,29974,29841,27592,17569,4059,2500,1011,301,37,17,0,0,0.9994577,0.0005422599
7354,7354,230000,1,1,2,27,-1,-1,-1,-1,-1,-1,3257,1816,1816,1806,764,3368,1816,1816,1806,774,3368,1027,0,0.9991823,0.000817719
7355,7355,20000,1,2,2,23,0,0,0,0,0,0,18497,15172,17488,17923,16838,18535,1900,2900,1000,800,2000,1000,0,0.9994294,0.00057060114
7356,7356,70000,2,3,1,26,0,0,0,0,0,0,71147,72227,71078,50777,50841,50682,3800,3200,1950,2000,1828,2200,0,0.99944764,0.0005523526
7357,7357,310000,2,1,1,66,0,0,0,0,0,0,259874,236662,220421,224801,229520,234145,8874,7984,8029,8324,8435,8552,0,0.99961394,0.0003860432
7358,7358,80000,1,2,2,36,0,0,0,0,0,0,19211,20237,21268,23903,24367,24964,1337,1368,3003,1000,1000,2000,0,0.99939775,0.00060223474
7359,7359,150000,2,2,2,27,0,0,0,0,0,0,146778,139111,134382,134593,91112,68482,6554,10000,4749,3304,2285,700,0,0.9995739,0.00042612597
7360,7360,20000,1,3,1,49,0,0,0,0,-1,-1,13881,12170,13237,10790,390,780,1218,1285,608,390,780,0,0,0.9989812,0.0010188363
7361,7361,220000,2,2,1,54,-1,-1,0,-1,-1,2,264,1138,3874,264,3105,2074,1138,3000,264,3105,0,264,0,0.9989881,0.0010119303
7362,7362,150000,2,1,2,30,0,0,0,0,0,0,150426,151052,143488,142419,145100,153229,5520,5200,5100,5300,10900,0,0,0.9995052,0.0004947869
7363,7363,530000,1,1,2,30,0,0,0,0,0,0,214022,393664,235392,232640,239004,236657,20000,10000,10000,10000,9000,10500,0,0.9995051,0.0004949256
7364,7364,150000,2,2,1,28,-1,-1,-1,0,0,0,108,-218,63174,43374,43950,44501,0,65748,1537,1585,1597,1615,0,0.9994409,0.00055910123
7365,7365,150000,2,1,2,29,-1,-1,-1,0,0,0,2356,16836,1094,6382,5288,5288,16836,2000,5288,0,0,0,0,0.99948436,0.0005156477
7366,7366,420000,2,2,1,30,0,0,-1,0,0,-1,83640,63751,153092,111922,88709,36484,1275,156564,0,0,36484,69380,0,0.99944276,0.0005572458
7367,7367,80000,2,2,1,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992913,0.00070868235
7368,7368,100000,2,2,1,37,-1,0,0,0,0,0,87055,84712,76202,72368,71384,70346,3000,3403,2656,2500,2600,3000,0,0.9995127,0.00048734585
7369,7369,30000,2,2,2,27,2,2,2,2,2,2,15191,16144,16383,16518,16907,17279,1500,800,700,800,800,800,0,0.99946296,0.00053702167
7370,7370,50000,1,2,1,37,0,0,0,0,-2,-2,23607,24921,25775,0,0,0,2000,1800,0,0,0,0,0,0.9993963,0.00060364813
7371,7371,330000,2,1,2,39,-1,-1,-1,-2,-1,-1,1972,1586,0,0,1588,0,1586,0,0,1588,0,0,0,0.9992462,0.0007538426
7372,7372,140000,2,2,2,36,0,0,2,2,0,0,134783,142708,143475,136331,135778,135910,12800,5000,0,5100,5000,5000,0,0.9996114,0.00038863125
7373,7373,50000,2,2,1,34,0,0,0,0,0,0,95380,48764,50711,50389,49030,50045,2140,3082,1760,1926,1980,1750,0,0.99938387,0.00061615766
7374,7374,360000,1,2,1,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99960303,0.00039697293
7375,7375,180000,1,2,2,38,-1,-1,2,0,0,0,54198,54173,52687,52096,51508,50867,4400,0,2000,2000,2000,3000,0,0.9994978,0.00050220767
7376,7376,130000,2,2,1,27,2,0,0,2,0,0,54921,55055,54804,52439,52609,52739,2000,6844,0,2071,2115,1640,0,0.99943626,0.0005637135
7377,7377,130000,2,2,2,31,1,2,2,0,0,0,120890,122275,109903,80909,71679,66169,5200,47,3000,2800,2713,2000,0,0.99960095,0.00039903296
7378,7378,20000,1,1,2,24,2,2,0,0,2,2,18199,17623,18317,19525,19084,19601,0,1300,1500,0,1600,0,0,0.9994884,0.00051156303
7379,7379,260000,2,1,2,30,0,0,0,0,0,0,89538,82621,78236,49417,21226,23174,4000,2092,1333,769,2300,0,0,0.99955344,0.00044655474
7380,7380,50000,2,2,2,51,0,0,0,0,0,0,57595,54503,51217,47919,44593,38475,1996,1804,1664,1560,1370,1335,0,0.999243,0.0007569874
7381,7381,320000,2,2,1,29,0,0,0,0,0,0,145907,150336,110569,106095,92573,89650,30236,5004,4086,5033,5020,3006,0,0.99929273,0.0007072725
7382,7382,70000,2,2,1,37,0,0,0,0,0,0,49775,50600,47585,48493,49559,51079,2000,2500,2000,2000,2500,2050,0,0.99950993,0.00049007736
7383,7383,180000,2,1,1,47,-1,-1,-1,-1,0,-1,807,4246,2727,5507,1382,538,4246,2727,5507,0,538,304,0,0.9992773,0.0007227223
7384,7384,60000,1,2,1,54,2,2,0,0,0,0,61493,58784,54087,37613,39038,37814,55,2400,1316,2000,1531,1477,0,0.9994242,0.000575754
7385,7385,80000,1,2,1,23,-2,-2,-2,-2,-2,-2,795,1698,798,-2,748,708,1703,800,0,750,810,1310,0,0.9993992,0.0006008138
7386,7386,10000,2,3,1,49,0,0,0,0,0,0,6904,7841,9635,17622,8991,0,1206,2000,176,360,0,0,0,0.9992912,0.00070880656
7387,7387,150000,2,2,1,33,1,2,0,0,0,0,42932,42010,46007,47978,49100,50181,0,5000,3000,2000,2000,2000,0,0.999273,0.0007269785
7388,7388,50000,2,3,2,55,0,0,0,0,0,0,45698,49270,48186,20127,18988,19942,6000,2044,3150,1000,3000,905,0,0.9995408,0.00045921857
7389,7389,150000,1,3,2,41,0,0,0,0,0,0,64425,57073,32516,21018,21320,143489,1745,1269,0,1545,135000,5000,0,0.9991875,0.0008124843
7390,7390,350000,1,1,2,38,0,0,0,0,0,-1,36098,21848,23309,13002,14473,11496,3604,2072,0,2071,11553,14328,0,0.99945044,0.00054954935
7391,7391,380000,2,1,2,44,0,0,0,0,0,0,371917,355744,347667,304356,311458,299277,15071,13500,11000,12000,12000,11000,0,0.99943864,0.00056138
7392,7392,130000,2,3,2,25,-1,-1,-1,-1,-1,-1,250,174,1214,1125,139,0,174,1214,1125,139,0,391,0,0.99947596,0.00052404386
7393,7393,180000,2,1,1,35,-1,-1,-2,-2,-2,-2,1651,0,0,0,0,0,0,0,0,0,0,295,0,0.99929476,0.000705251
7394,7394,100000,2,2,1,41,0,0,0,0,0,0,107224,107126,101859,79519,74368,58481,7000,3533,2673,3500,4303,3023,0,0.99960405,0.0003959823
7395,7395,30000,2,3,1,31,3,2,2,2,2,2,23368,24688,24988,24288,26098,25530,2000,1000,0,2200,0,1100,0,0.9988501,0.0011498684
7396,7396,430000,1,1,2,28,0,0,0,0,0,0,406995,438832,312608,341552,345532,339050,40000,30000,35000,30000,20019,40000,0,0.9992829,0.0007171097
7397,7397,200000,2,2,1,37,-1,2,-1,-1,-1,-1,2681,1273,2192,430,430,6136,0,2192,430,430,6136,2923,0,0.99904793,0.0009520634
7398,7398,360000,1,2,1,43,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995607,0.00043928687
7399,7399,80000,2,1,2,32,-1,-1,-1,-1,-1,-1,1147,1147,1147,1147,1100,5053,1147,1147,1147,1100,5100,18500,0,0.9995691,0.00043087796
7400,7400,40000,2,1,2,26,2,2,2,2,2,0,27255,26532,29089,28522,28914,29482,0,3000,200,1000,1200,1300,0,0.99953175,0.00046827763
7401,7401,80000,2,2,2,29,0,0,0,0,0,0,12393,14187,13263,11045,10259,5773,2022,1308,506,1516,1000,1000,0,0.9994864,0.0005135955
7402,7402,20000,1,3,2,23,0,0,0,0,0,0,17030,18064,19046,19221,18603,19075,1315,1297,672,675,781,734,0,0.99942714,0.0005728681
7403,7403,250000,2,2,2,24,-1,-1,-1,0,0,-1,956,1339,2617,1817,975,1141,1339,2617,0,0,1141,1720,0,0.9991153,0.0008847146
7404,7404,70000,1,2,1,43,0,0,-1,-1,-1,0,16186,3680,4540,39994,6844,12308,2000,4540,39994,6850,10000,13000,0,0.9995539,0.00044607054
7405,7405,20000,2,1,1,34,0,0,0,0,0,0,14676,15721,19335,20029,20473,19860,1286,3900,1000,900,900,600,0,0.9995194,0.0004806114
7406,7406,160000,2,4,1,39,1,-2,-2,-2,-2,-2,-18,-18,-18,-18,-18,-18,0,0,0,0,0,0,0,0.99960697,0.00039303643
7407,7407,70000,1,2,1,36,0,0,0,-2,-2,-2,27868,28850,0,0,0,0,1850,0,0,0,0,0,0,0.9994965,0.00050348096
7408,7408,50000,2,2,2,34,-2,-2,-2,-2,-2,-2,588,592,390,390,280,720,592,390,390,280,913,390,0,0.9995042,0.0004957918
7409,7409,30000,2,3,1,41,2,2,2,3,2,2,26042,27127,28762,29485,28878,30699,1800,2378,1496,0,2462,0,0,0.9991675,0.000832493
7410,7410,80000,1,2,1,48,0,0,0,0,0,-1,46495,8241,11000,16000,0,54070,3000,3000,5000,0,54070,5247,0,0.9973202,0.002679799
7411,7411,20000,1,2,1,52,0,0,0,0,0,0,15768,16792,18105,18157,18538,19200,1285,1598,650,674,971,580,0,0.9990856,0.0009143806
7412,7412,50000,2,5,1,32,0,0,0,0,0,0,10335,9538,6793,13864,5243,5391,1200,1024,163,146,2000,1000,0,0.9990428,0.000957179
7413,7413,50000,1,1,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992919,0.00070809835
7414,7414,230000,2,1,1,36,-1,-1,-1,-1,-1,-1,2078,380,2100,530,2282,1390,380,2100,530,2282,1390,380,0,0.9992933,0.0007066843
7415,7415,10000,2,2,2,23,1,-2,-2,-2,-2,-2,-1000,-1000,-1000,-1000,-1000,-1000,0,0,0,0,0,1000,0,0.999247,0.0007529836
7416,7416,20000,1,2,1,42,0,0,2,0,0,2,16070,19107,18506,18802,20199,19394,3300,0,900,1700,0,253,0,0.99950075,0.0004992533
7417,7417,110000,1,2,2,34,2,0,0,0,0,2,108180,107597,89775,47139,47259,46348,5000,3000,2020,5000,0,3000,0,0.9993686,0.00063137524
7418,7418,200000,2,1,2,29,-1,-1,-1,-1,-1,-1,5624,2519,2519,2519,13137,566,2519,2519,2519,13137,566,416,0,0.99928784,0.0007121741
7419,7419,20000,1,2,1,59,1,-1,0,0,-1,-1,-1213,30322,20033,19871,15410,18969,52082,15800,2000,20085,39070,25000,0,0.9995023,0.00049770996
7420,7420,80000,1,1,2,29,-1,-1,2,0,0,0,2946,4599,1863,3309,1446,390,4599,0,1446,0,0,2493,0,0.99956214,0.00043786375
7421,7421,280000,2,2,2,31,1,-2,-2,-2,-1,-1,0,0,0,0,5360,251,0,0,0,5360,251,5360,0,0.9994949,0.0005050674
7422,7422,140000,2,2,1,45,0,0,0,0,-1,-1,106974,109061,7262,7410,1545,0,4924,1000,148,1545,0,0,0,0.9995686,0.00043144578
7423,7423,60000,2,1,2,25,0,0,0,2,2,2,24066,24786,27050,26317,28200,28762,1414,2678,0,2310,1173,0,0,0.9993512,0.0006488103
7424,7424,50000,1,2,1,51,0,-1,-1,0,0,0,113247,108550,118310,9904,9905,9974,3000,10510,4000,500,1000,2000,0,0.9982906,0.0017093916
7425,7425,200000,2,1,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,35979,0,0,0,0,35979,6191,0,0.9995628,0.00043718683
7426,7426,180000,2,1,1,38,1,2,0,0,0,0,114413,111165,117004,119542,122452,130293,0,10000,6000,5000,10000,6500,0,0.9992928,0.0007072341
7427,7427,260000,2,2,2,45,0,0,0,0,0,0,207977,207713,197120,198815,201007,205181,9000,7009,7000,8000,8000,8000,0,0.99961394,0.00038603693
7428,7428,150000,1,1,2,32,0,0,2,2,2,0,52582,57496,55705,57210,57084,13194,6395,0,2100,222,1000,650,0,0.9995589,0.00044108723
7429,7429,130000,2,1,2,32,0,0,0,0,0,0,126080,129104,130745,127344,127809,119976,7000,8000,5000,4500,4500,5000,0,0.9992973,0.0007026654
7430,7430,120000,1,3,2,50,-1,-1,-1,-1,-2,-2,390,0,780,0,0,0,0,780,0,0,0,0,0,0.99957114,0.00042882832
7431,7431,210000,2,2,1,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995047,0.00049528776
7432,7432,110000,2,1,3,33,0,0,0,0,0,0,165090,106448,103618,79687,76742,77096,4259,3212,28246,2730,2834,2711,0,0.9995666,0.0004333821
7433,7433,30000,1,2,2,28,-1,-1,-1,-1,-1,-1,29617,4096,2058,540,13056,1690,4096,2064,540,13056,1690,16964,0,0.99948233,0.0005176767
7434,7434,170000,2,1,2,25,-1,-1,-1,-1,-1,-1,12218,5500,100,1608,1800,897,5507,100,1608,1800,897,1443,0,0.9992836,0.0007164177
7435,7435,360000,2,1,2,32,-1,-1,-1,0,0,0,13819,2148,34766,14138,14690,19792,2148,34766,2005,2190,7300,20296,0,0.9994235,0.0005764823
7436,7436,130000,1,1,2,37,0,0,0,0,0,0,116093,100296,95053,96146,98310,95726,3647,4198,3490,3800,3920,3447,0,0.9995051,0.0004949034
7437,7437,30000,2,1,2,24,2,2,2,0,0,0,12324,15628,15069,15868,16657,13998,4500,0,1000,1000,668,203,0,0.99955654,0.00044343714
7438,7438,160000,2,2,1,31,-2,-2,-2,-2,-2,-2,239,0,0,0,1446,426,0,0,0,1446,426,0,0,0.999609,0.00039103028
7439,7439,30000,2,2,1,43,-1,0,0,0,0,0,25166,26195,27209,27924,30204,30000,1437,1451,1166,2900,600,0,0,0.99847376,0.001526207
7440,7440,10000,2,2,2,22,1,-1,-1,-2,-2,-2,0,1000,0,0,0,0,1000,0,0,0,0,0,0,0.9993014,0.0006986061
7441,7441,50000,2,2,2,38,0,0,-1,0,0,-1,2410,0,4494,3034,2327,5892,0,4494,61,47,5892,164,0,0.9994948,0.00050523714
7442,7442,80000,1,2,1,40,0,0,0,-1,-1,-1,23833,17815,15140,140,3090,180,5000,5000,5000,3100,1000,5000,0,0.9992398,0.0007602246
7443,7443,260000,2,1,1,49,1,-2,-2,-1,0,0,0,0,0,1180,1180,0,0,0,1180,0,0,0,0,0.9992909,0.0007091069
7444,7444,170000,1,3,2,26,2,0,0,0,0,0,74453,66087,60649,61408,59390,57037,5020,3003,3009,2013,3041,3000,0,0.9994624,0.0005375466
7445,7445,30000,2,3,2,25,0,0,0,0,0,0,20983,22636,24417,27020,28107,28727,2000,2500,3000,1500,1056,544,0,0.9995346,0.00046539406
7446,7446,50000,2,3,2,51,0,0,0,0,0,0,25577,26352,16846,17562,18275,18711,1269,1284,1000,1000,740,1000,0,0.9993451,0.0006548523
7447,7447,120000,1,3,1,40,0,0,0,0,0,0,88185,91748,94242,88828,97643,79371,5000,4251,6000,10000,3019,13154,0,0.9994858,0.00051419245
7448,7448,240000,2,2,1,31,2,0,0,0,0,0,71876,72382,72155,72543,73011,73484,3100,2400,2367,2435,2500,3000,0,0.99943197,0.0005680464
7449,7449,180000,1,1,2,41,0,-1,-1,-1,0,0,16366,18339,2766,97996,55156,36213,18339,2766,97996,1861,1196,3000,0,0.99923634,0.00076362916
7450,7450,60000,2,3,2,26,0,0,0,0,0,0,38726,39764,41084,41741,42461,43457,1663,1983,1640,1542,1703,1758,0,0.9995352,0.00046480502
7451,7451,150000,2,3,2,32,0,0,0,0,0,0,113932,87187,81491,77078,66927,50881,2500,3000,2000,5000,5055,5000,0,0.9991066,0.0008934332
7452,7452,360000,2,2,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996062,0.00039379628
7453,7453,350000,2,1,2,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996058,0.00039423272
7454,7454,30000,2,1,1,43,-1,-1,-1,-2,-2,-2,390,780,0,0,0,0,780,0,0,0,0,0,0,0.99929476,0.0007052389
7455,7455,120000,2,1,2,29,0,0,0,0,0,0,121805,120933,120629,116316,117358,118560,4600,4300,4200,4219,4500,7600,0,0.9995052,0.0004947888
7456,7456,330000,1,1,1,43,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995046,0.00049535197
7457,7457,500000,1,2,2,44,-2,-2,-1,0,0,-2,26697,26319,79424,77920,55625,30092,1131,150042,4790,3236,866,630,0,0.9986827,0.0013172965
7458,7458,100000,2,2,1,34,0,0,0,0,0,0,102724,100186,102604,101856,101105,101071,4600,5000,4000,4000,4200,3800,0,0.99951583,0.00048417342
7459,7459,80000,2,2,1,37,1,2,-1,-1,-1,-1,2626,2410,3237,2760,914,0,0,3237,2760,914,0,0,0,0.9993833,0.00061673997
7460,7460,260000,2,2,2,30,0,0,0,0,0,0,34405,52512,52263,52261,52140,52615,20000,1826,1971,2000,2500,2000,0,0.999579,0.00042100862
7461,7461,500000,1,2,1,41,0,0,0,0,0,0,171565,184782,152365,139757,153348,127391,20241,20154,20019,20151,20037,21,0,0.99957126,0.00042872922
7462,7462,90000,1,1,2,52,0,0,0,0,0,0,91656,87106,48730,27535,27751,29923,5110,2000,3000,1000,3000,3000,0,0.99951744,0.00048252995
7463,7463,360000,2,2,1,38,-1,-1,-1,-1,-1,-1,1604,238,2402,3580,183,1995,239,2414,3597,183,2005,3635,0,0.9995634,0.00043658112
7464,7464,360000,1,3,2,34,-1,-1,-1,-1,-1,-1,3821,1937,944,1219,2216,1440,1937,944,1219,2216,2000,648,0,0.99917215,0.00082787673
7465,7465,100000,2,2,2,25,0,0,0,-1,-1,-1,8791,4910,0,674,0,980,1000,0,674,0,980,4413,0,0.9994415,0.0005584789
7466,7466,200000,1,2,2,36,0,0,0,0,0,0,190120,194533,194175,189457,187050,187082,9000,9000,8000,10000,8000,7000,0,0.99950516,0.0004948572
7467,7467,490000,2,2,2,52,0,0,0,0,0,0,191937,194347,202400,46634,47622,50844,7133,11365,1700,1740,4026,2060,0,0.9995724,0.0004275762
7468,7468,460000,1,1,1,40,0,0,0,0,0,0,100026,89681,81812,82326,76055,74979,5095,5011,5047,4021,4071,3000,0,0.999571,0.00042900065
7469,7469,20000,1,1,2,39,1,2,2,2,2,2,10968,12495,11998,13795,13431,16199,2000,0,2000,0,3000,0,0,0.9994795,0.0005205356
7470,7470,230000,2,2,1,35,0,0,0,0,0,0,76050,76921,65452,61129,55199,55380,3000,4000,3000,3000,2000,3000,0,0.9992868,0.00071323843
7471,7471,170000,2,2,2,28,0,0,0,0,0,0,169531,174799,179868,177952,176160,175304,8000,8000,7000,7000,8000,9000,0,0.99961317,0.00038683115
7472,7472,60000,2,3,1,63,0,0,0,0,0,0,56285,56894,57006,28198,23888,24083,5000,2156,3017,2009,3000,3000,0,0.9995352,0.00046478136
7473,7473,90000,2,2,1,33,0,0,2,0,0,0,26772,70398,56266,47804,44230,48144,56388,112,1779,1786,5414,2418,0,0.9995278,0.00047219975
7474,7474,160000,1,1,1,38,1,-1,-1,-2,-2,-2,0,499,0,0,0,0,499,0,0,0,0,0,0,0.9995715,0.00042850876
7475,7475,20000,1,2,2,30,2,2,2,0,0,0,20586,20568,20185,20016,20044,20172,1300,700,700,1700,1600,700,0,0.9994184,0.00058165024
7476,7476,500000,2,1,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,200,0,0,0,0,200,159200,0,0.9993989,0.0006011036
7477,7477,30000,2,2,1,42,0,0,0,0,0,0,9801,10535,11552,11933,12092,17884,1200,1200,573,500,6000,1200,0,0.9993109,0.00068909186
7478,7478,170000,1,2,2,31,-1,-1,-1,-1,0,-1,2908,3408,2908,9283,2908,2908,3408,2908,9283,0,2908,7163,0,0.99950623,0.00049376406
7479,7479,100000,2,3,1,44,0,0,0,0,0,0,80808,77825,70721,69603,65499,62296,3025,3000,3000,3000,3000,3000,0,0.9994479,0.0005521141
7480,7480,50000,1,2,2,39,0,0,0,0,0,0,48493,49073,50370,29862,29275,29535,2109,2406,1278,1036,1115,947,0,0.99867815,0.001321829
7481,7481,110000,1,2,2,28,2,2,2,2,0,0,111541,113676,114223,110876,107710,90071,5400,4000,0,4000,3700,4000,0,0.999478,0.0005220068
7482,7482,20000,2,1,2,23,0,0,2,0,0,0,11672,8584,8279,8444,8621,8868,2424,0,284,294,371,500,0,0.99952143,0.000478541
7483,7483,70000,2,3,2,26,0,0,0,0,0,0,28995,30131,31610,37209,40749,40541,1600,2000,7000,5000,1500,1500,0,0.99921834,0.0007816275
